fileNames,bBox,class
combinedAugmented/office0080_class93_0328.png,"[91, 159, 34, 34]",93
combinedAugmented/office0080_class34_0243.png,"[113, 117, 34, 34]",34
combinedAugmented/office0080_class58_0062.png,"[12, 167, 34, 34]",58
combinedAugmented/office0080_class74_0699.png,"[55, 166, 34, 34]",74
combinedAugmented/office0080_class50_0142.png,"[43, 167, 34, 34]",50
combinedAugmented/office0080_class18_0265.png,"[157, 123, 34, 34]",18
combinedAugmented/office0080_class70_0194.png,"[61, 47, 34, 34]",70
combinedAugmented/office0080_class13_0262.png,"[75, 172, 34, 34]",13
combinedAugmented/office0080_class43_0455.png,"[106, 78, 34, 34]",43
combinedAugmented/office0080_class78_0374.png,"[131, 20, 34, 34]",78
combinedAugmented/office0080_class01_0365.png,"[121, 30, 34, 34]",01
combinedAugmented/office0080_class42_0444.png,"[74, 70, 34, 34]",42
combinedAugmented/office0081_class20_0619.png,"[111, 95, 34, 34]",20
combinedAugmented/office0081_class07_0401.png,"[163, 54, 34, 34]",07
combinedAugmented/office0081_class00_0200.png,"[121, 24, 34, 34]",00
combinedAugmented/office0081_class52_0856.png,"[2, 90, 34, 34]",52
combinedAugmented/office0081_class16_0030.png,"[14, 41, 34, 34]",16
combinedAugmented/office0081_class57_0170.png,"[77, 104, 34, 34]",57
combinedAugmented/office0081_class49_0074.png,"[5, 181, 34, 34]",49
combinedAugmented/office0081_class80_0745.png,"[186, 181, 34, 34]",80
combinedAugmented/office0081_class71_0776.png,"[180, 120, 34, 34]",71
combinedAugmented/office0081_class39_0028.png,"[155, 96, 34, 34]",39
combinedAugmented/office0081_class92_0038.png,"[13, 67, 34, 34]",92
combinedAugmented/office0081_class19_0505.png,"[28, 140, 34, 34]",19
combinedAugmented/office0081_class75_0462.png,"[25, 181, 34, 34]",75
combinedAugmented/office0081_class26_0426.png,"[80, 74, 34, 34]",26
combinedAugmented/office0081_class46_0855.png,"[177, 24, 34, 34]",46
combinedAugmented/office0081_class06_0852.png,"[14, 19, 34, 34]",06
combinedAugmented/office0081_class72_0075.png,"[176, 8, 34, 34]",72
combinedAugmented/office0081_class35_0748.png,"[6, 166, 34, 34]",35
combinedAugmented/office0081_class65_0528.png,"[80, 168, 34, 34]",65
combinedAugmented/office0081_class37_0111.png,"[102, 151, 34, 34]",37
combinedAugmented/office0081_class03_0298.png,"[70, 114, 34, 34]",03
combinedAugmented/office0081_class55_0413.png,"[50, 185, 34, 34]",55
combinedAugmented/office0081_class86_0568.png,"[65, 166, 34, 34]",86
combinedAugmented/office0081_class69_0314.png,"[169, 175, 34, 34]",69
combinedAugmented/office0081_class77_0870.png,"[82, 156, 34, 34]",77
combinedAugmented/office0081_class25_0736.png,"[63, 126, 34, 34]",25
combinedAugmented/office0081_class38_0626.png,"[164, 166, 34, 34]",38
combinedAugmented/office0081_class89_0060.png,"[186, 101, 34, 34]",89
combinedAugmented/office0081_class33_0297.png,"[26, 170, 34, 34]",33
combinedAugmented/office0081_class15_0503.png,"[23, 101, 34, 34]",15
combinedAugmented/office0081_class41_0177.png,"[70, 172, 34, 34]",41
combinedAugmented/office0081_class23_0990.png,"[119, 164, 34, 34]",23
combinedAugmented/office0081_class29_0548.png,"[155, 127, 34, 34]",29
combinedAugmented/office0081_class63_0900.png,"[8, 1, 34, 34]",63
combinedAugmented/office0081_class94_0553.png,"[21, 63, 34, 34]",94
combinedAugmented/office0081_class98_0465.png,"[105, 31, 34, 34]",98
combinedAugmented/office0081_class48_0469.png,"[97, 110, 34, 34]",48
combinedAugmented/office0081_class22_0316.png,"[74, 134, 34, 34]",22
combinedAugmented/office0081_class40_0014.png,"[34, 47, 34, 34]",40
combinedAugmented/office0081_class11_0611.png,"[95, 28, 34, 34]",11
combinedAugmented/office0081_class97_0204.png,"[110, 167, 34, 34]",97
combinedAugmented/office0081_class51_0615.png,"[73, 141, 34, 34]",51
combinedAugmented/office0081_class82_0880.png,"[91, 58, 34, 34]",82
combinedAugmented/office0081_class62_0670.png,"[87, 91, 34, 34]",62
combinedAugmented/office0081_class04_0987.png,"[54, 2, 34, 34]",04
combinedAugmented/office0081_class47_0673.png,"[180, 84, 34, 34]",47
combinedAugmented/office0081_class24_0665.png,"[129, 146, 34, 34]",24
combinedAugmented/office0081_class66_0684.png,"[21, 143, 34, 34]",66
combinedAugmented/office0081_class59_0547.png,"[107, 74, 34, 34]",59
combinedAugmented/office0081_class64_0756.png,"[50, 156, 34, 34]",64
combinedAugmented/office0081_class87_0759.png,"[104, 89, 34, 34]",87
combinedAugmented/office0081_class90_0434.png,"[123, 116, 34, 34]",90
combinedAugmented/office0081_class99_0727.png,"[100, 9, 34, 34]",99
combinedAugmented/office0081_class45_0090.png,"[68, 168, 34, 34]",45
combinedAugmented/office0081_class31_0222.png,"[161, 116, 34, 34]",31
combinedAugmented/office0081_class14_0826.png,"[109, 83, 34, 34]",14
combinedAugmented/office0081_class08_0880.png,"[121, 178, 34, 34]",08
combinedAugmented/office0081_class56_0216.png,"[149, 58, 34, 34]",56
combinedAugmented/office0081_class95_0486.png,"[24, 158, 34, 34]",95
combinedAugmented/office0081_class30_0521.png,"[44, 186, 34, 34]",30
combinedAugmented/office0081_class09_0444.png,"[36, 55, 34, 34]",09
combinedAugmented/office0081_class02_0677.png,"[122, 145, 34, 34]",02
combinedAugmented/office0081_class83_0079.png,"[9, 54, 34, 34]",83
combinedAugmented/office0081_class32_0541.png,"[67, 128, 34, 34]",32
combinedAugmented/office0081_class60_0434.png,"[19, 26, 34, 34]",60
combinedAugmented/office0081_class36_0545.png,"[87, 143, 34, 34]",36
combinedAugmented/office0081_class61_0087.png,"[150, 164, 34, 34]",61
combinedAugmented/office0081_class84_0502.png,"[158, 164, 34, 34]",84
combinedAugmented/office0081_class76_0327.png,"[96, 81, 34, 34]",76
combinedAugmented/office0081_class91_0972.png,"[131, 157, 34, 34]",91
combinedAugmented/office0081_class10_0749.png,"[89, 85, 34, 34]",10
combinedAugmented/office0081_class17_0489.png,"[186, 129, 34, 34]",17
combinedAugmented/office0081_class81_0205.png,"[121, 100, 34, 34]",81
combinedAugmented/office0081_class85_0166.png,"[53, 68, 34, 34]",85
combinedAugmented/office0081_class79_0619.png,"[26, 148, 34, 34]",79
combinedAugmented/office0081_class67_0489.png,"[176, 137, 34, 34]",67
combinedAugmented/office0081_class12_0228.png,"[189, 159, 34, 34]",12
combinedAugmented/office0081_class73_0896.png,"[12, 25, 34, 34]",73
combinedAugmented/office0081_class44_0939.png,"[96, 162, 34, 34]",44
combinedAugmented/office0081_class88_0562.png,"[164, 132, 34, 34]",88
combinedAugmented/office0081_class53_0184.png,"[129, 147, 34, 34]",53
combinedAugmented/office0081_class96_0295.png,"[85, 104, 34, 34]",96
combinedAugmented/office0081_class05_0934.png,"[76, 97, 34, 34]",05
combinedAugmented/office0081_class54_0224.png,"[175, 47, 34, 34]",54
combinedAugmented/office0081_class27_0763.png,"[8, 62, 34, 34]",27
combinedAugmented/office0081_class68_0084.png,"[25, 54, 34, 34]",68
combinedAugmented/office0081_class21_0700.png,"[109, 3, 34, 34]",21
combinedAugmented/office0081_class28_0111.png,"[104, 144, 34, 34]",28
combinedAugmented/office0081_class93_0308.png,"[78, 68, 34, 34]",93
combinedAugmented/office0081_class34_0992.png,"[127, 52, 34, 34]",34
combinedAugmented/office0081_class58_0787.png,"[111, 141, 34, 34]",58
combinedAugmented/office0081_class74_0736.png,"[42, 4, 34, 34]",74
combinedAugmented/office0081_class50_0018.png,"[149, 129, 34, 34]",50
combinedAugmented/office0081_class18_0214.png,"[90, 88, 34, 34]",18
combinedAugmented/office0081_class70_0192.png,"[113, 147, 34, 34]",70
combinedAugmented/office0081_class13_0938.png,"[8, 49, 34, 34]",13
combinedAugmented/office0081_class43_0060.png,"[57, 118, 34, 34]",43
combinedAugmented/office0081_class78_0338.png,"[178, 124, 34, 34]",78
combinedAugmented/office0081_class01_0339.png,"[137, 60, 34, 34]",01
combinedAugmented/office0081_class42_0493.png,"[15, 160, 34, 34]",42
combinedAugmented/office0082_class20_0099.png,"[101, 129, 34, 34]",20
combinedAugmented/office0082_class07_0855.png,"[17, 149, 34, 34]",07
combinedAugmented/office0082_class00_0757.png,"[4, 161, 34, 34]",00
combinedAugmented/office0082_class52_0536.png,"[137, 1, 34, 34]",52
combinedAugmented/office0082_class16_0778.png,"[24, 60, 34, 34]",16
combinedAugmented/office0082_class57_0149.png,"[120, 66, 34, 34]",57
combinedAugmented/office0082_class49_0681.png,"[114, 79, 34, 34]",49
combinedAugmented/office0082_class80_0498.png,"[103, 26, 34, 34]",80
combinedAugmented/office0082_class71_0967.png,"[76, 84, 34, 34]",71
combinedAugmented/office0082_class39_0493.png,"[181, 157, 34, 34]",39
combinedAugmented/office0082_class92_0907.png,"[67, 146, 34, 34]",92
combinedAugmented/office0082_class19_0363.png,"[187, 115, 34, 34]",19
combinedAugmented/office0082_class75_0380.png,"[107, 42, 34, 34]",75
combinedAugmented/office0082_class26_0377.png,"[56, 121, 34, 34]",26
combinedAugmented/office0082_class46_0433.png,"[47, 156, 34, 34]",46
combinedAugmented/office0082_class06_0679.png,"[61, 101, 34, 34]",06
combinedAugmented/office0082_class72_0315.png,"[87, 70, 34, 34]",72
combinedAugmented/office0082_class35_0823.png,"[185, 91, 34, 34]",35
combinedAugmented/office0082_class65_0455.png,"[44, 166, 34, 34]",65
combinedAugmented/office0082_class37_0354.png,"[152, 109, 34, 34]",37
combinedAugmented/office0082_class03_0933.png,"[54, 5, 34, 34]",03
combinedAugmented/office0082_class55_0409.png,"[50, 58, 34, 34]",55
combinedAugmented/office0082_class86_0904.png,"[15, 13, 34, 34]",86
combinedAugmented/office0082_class69_0096.png,"[109, 149, 34, 34]",69
combinedAugmented/office0082_class77_0140.png,"[141, 99, 34, 34]",77
combinedAugmented/office0082_class25_0376.png,"[126, 90, 34, 34]",25
combinedAugmented/office0082_class38_0028.png,"[102, 61, 34, 34]",38
combinedAugmented/office0082_class89_0721.png,"[28, 182, 34, 34]",89
combinedAugmented/office0082_class33_0897.png,"[149, 142, 34, 34]",33
combinedAugmented/office0082_class15_0072.png,"[148, 28, 34, 34]",15
combinedAugmented/office0082_class41_0448.png,"[87, 105, 34, 34]",41
combinedAugmented/office0082_class23_0028.png,"[176, 174, 34, 34]",23
combinedAugmented/office0082_class29_0740.png,"[25, 154, 34, 34]",29
combinedAugmented/office0082_class63_0788.png,"[54, 29, 34, 34]",63
combinedAugmented/office0082_class94_0198.png,"[168, 182, 34, 34]",94
combinedAugmented/office0082_class98_0421.png,"[182, 127, 34, 34]",98
combinedAugmented/office0082_class48_0728.png,"[175, 58, 34, 34]",48
combinedAugmented/office0082_class22_0414.png,"[33, 100, 34, 34]",22
combinedAugmented/office0082_class40_0336.png,"[109, 43, 34, 34]",40
combinedAugmented/office0082_class11_0426.png,"[60, 7, 34, 34]",11
combinedAugmented/office0082_class97_0315.png,"[188, 76, 34, 34]",97
combinedAugmented/office0082_class51_0425.png,"[131, 62, 34, 34]",51
combinedAugmented/office0082_class82_0962.png,"[84, 69, 34, 34]",82
combinedAugmented/office0082_class62_0992.png,"[117, 92, 34, 34]",62
combinedAugmented/office0082_class04_0637.png,"[181, 61, 34, 34]",04
combinedAugmented/office0082_class47_0790.png,"[80, 61, 34, 34]",47
combinedAugmented/office0082_class24_0403.png,"[146, 139, 34, 34]",24
combinedAugmented/office0082_class66_0569.png,"[163, 71, 34, 34]",66
combinedAugmented/office0082_class59_0348.png,"[4, 95, 34, 34]",59
combinedAugmented/office0082_class64_0356.png,"[37, 9, 34, 34]",64
combinedAugmented/office0082_class87_0200.png,"[91, 88, 34, 34]",87
combinedAugmented/office0082_class90_0674.png,"[132, 13, 34, 34]",90
combinedAugmented/office0082_class99_0772.png,"[67, 166, 34, 34]",99
combinedAugmented/office0082_class45_0735.png,"[135, 152, 34, 34]",45
combinedAugmented/office0082_class31_0034.png,"[57, 126, 34, 34]",31
combinedAugmented/office0082_class14_0589.png,"[55, 3, 34, 34]",14
combinedAugmented/office0082_class08_0051.png,"[134, 14, 34, 34]",08
combinedAugmented/office0082_class56_0793.png,"[73, 177, 34, 34]",56
combinedAugmented/office0082_class95_0586.png,"[36, 5, 34, 34]",95
combinedAugmented/office0082_class30_0142.png,"[134, 65, 34, 34]",30
combinedAugmented/office0082_class09_0201.png,"[16, 111, 34, 34]",09
combinedAugmented/office0082_class02_0957.png,"[19, 49, 34, 34]",02
combinedAugmented/office0082_class83_0910.png,"[163, 51, 34, 34]",83
combinedAugmented/office0082_class32_0642.png,"[93, 13, 34, 34]",32
combinedAugmented/office0082_class60_0185.png,"[28, 32, 34, 34]",60
combinedAugmented/office0082_class36_0974.png,"[22, 26, 34, 34]",36
combinedAugmented/office0082_class61_0173.png,"[30, 21, 34, 34]",61
combinedAugmented/office0082_class84_0644.png,"[70, 5, 34, 34]",84
combinedAugmented/office0082_class76_0792.png,"[93, 62, 34, 34]",76
combinedAugmented/office0082_class91_0706.png,"[89, 30, 34, 34]",91
combinedAugmented/office0082_class10_0919.png,"[63, 9, 34, 34]",10
combinedAugmented/office0082_class17_0622.png,"[176, 70, 34, 34]",17
combinedAugmented/office0082_class81_0436.png,"[145, 26, 34, 34]",81
combinedAugmented/office0082_class85_0813.png,"[46, 187, 34, 34]",85
combinedAugmented/office0082_class79_0036.png,"[14, 95, 34, 34]",79
combinedAugmented/office0082_class67_0920.png,"[65, 143, 34, 34]",67
combinedAugmented/office0082_class12_0240.png,"[125, 60, 34, 34]",12
combinedAugmented/office0082_class73_0741.png,"[166, 136, 34, 34]",73
combinedAugmented/office0082_class44_0328.png,"[82, 160, 34, 34]",44
combinedAugmented/office0082_class88_0646.png,"[45, 31, 34, 34]",88
combinedAugmented/office0082_class53_0543.png,"[111, 93, 34, 34]",53
combinedAugmented/office0082_class96_0003.png,"[37, 108, 34, 34]",96
combinedAugmented/office0082_class05_0793.png,"[70, 82, 34, 34]",05
combinedAugmented/office0082_class54_0600.png,"[13, 80, 34, 34]",54
combinedAugmented/office0082_class27_0899.png,"[103, 108, 34, 34]",27
combinedAugmented/office0082_class68_0495.png,"[85, 64, 34, 34]",68
combinedAugmented/office0082_class21_0951.png,"[109, 113, 34, 34]",21
combinedAugmented/office0082_class28_0973.png,"[100, 4, 34, 34]",28
combinedAugmented/office0082_class93_0648.png,"[119, 119, 34, 34]",93
combinedAugmented/office0082_class34_0109.png,"[184, 35, 34, 34]",34
combinedAugmented/office0082_class58_0459.png,"[86, 86, 34, 34]",58
combinedAugmented/office0082_class74_0756.png,"[113, 65, 34, 34]",74
combinedAugmented/office0082_class50_0573.png,"[28, 50, 34, 34]",50
combinedAugmented/office0082_class18_0985.png,"[137, 56, 34, 34]",18
combinedAugmented/office0082_class70_0514.png,"[44, 60, 34, 34]",70
combinedAugmented/office0082_class13_0133.png,"[98, 163, 34, 34]",13
combinedAugmented/office0082_class43_0088.png,"[76, 161, 34, 34]",43
combinedAugmented/office0082_class78_0102.png,"[60, 60, 34, 34]",78
combinedAugmented/office0082_class01_0343.png,"[131, 121, 34, 34]",01
combinedAugmented/office0082_class42_0358.png,"[136, 29, 34, 34]",42
combinedAugmented/office0083_class20_0683.png,"[88, 77, 34, 34]",20
combinedAugmented/office0083_class07_0713.png,"[57, 128, 34, 34]",07
combinedAugmented/office0083_class00_0610.png,"[124, 121, 34, 34]",00
combinedAugmented/office0083_class52_0950.png,"[68, 156, 34, 34]",52
combinedAugmented/office0083_class16_0881.png,"[76, 88, 34, 34]",16
combinedAugmented/office0083_class57_0991.png,"[44, 173, 34, 34]",57
combinedAugmented/office0083_class49_0964.png,"[35, 153, 34, 34]",49
combinedAugmented/office0083_class80_0912.png,"[169, 160, 34, 34]",80
combinedAugmented/office0083_class71_0661.png,"[133, 165, 34, 34]",71
combinedAugmented/office0083_class39_0908.png,"[160, 176, 34, 34]",39
combinedAugmented/office0083_class92_0975.png,"[91, 30, 34, 34]",92
combinedAugmented/office0083_class19_0252.png,"[103, 149, 34, 34]",19
combinedAugmented/office0083_class75_0017.png,"[156, 21, 34, 34]",75
combinedAugmented/office0083_class26_0627.png,"[134, 110, 34, 34]",26
combinedAugmented/office0083_class46_0761.png,"[189, 177, 34, 34]",46
combinedAugmented/office0083_class06_0330.png,"[1, 131, 34, 34]",06
combinedAugmented/office0083_class72_0815.png,"[163, 149, 34, 34]",72
combinedAugmented/office0083_class35_0495.png,"[150, 143, 34, 34]",35
combinedAugmented/office0083_class65_0482.png,"[102, 112, 34, 34]",65
combinedAugmented/office0083_class37_0052.png,"[42, 162, 34, 34]",37
combinedAugmented/office0083_class03_0401.png,"[116, 169, 34, 34]",03
combinedAugmented/office0083_class55_0934.png,"[115, 144, 34, 34]",55
combinedAugmented/office0083_class86_0097.png,"[73, 3, 34, 34]",86
combinedAugmented/office0083_class69_0259.png,"[69, 31, 34, 34]",69
combinedAugmented/office0083_class77_0597.png,"[53, 45, 34, 34]",77
combinedAugmented/office0083_class25_0134.png,"[77, 113, 34, 34]",25
combinedAugmented/office0083_class38_0071.png,"[162, 77, 34, 34]",38
combinedAugmented/office0083_class89_0134.png,"[59, 97, 34, 34]",89
combinedAugmented/office0083_class33_0361.png,"[108, 14, 34, 34]",33
combinedAugmented/office0083_class15_0396.png,"[169, 52, 34, 34]",15
combinedAugmented/office0083_class41_0576.png,"[52, 148, 34, 34]",41
combinedAugmented/office0083_class23_0928.png,"[67, 162, 34, 34]",23
combinedAugmented/office0083_class29_0231.png,"[59, 41, 34, 34]",29
combinedAugmented/office0083_class63_0940.png,"[1, 10, 34, 34]",63
combinedAugmented/office0083_class94_0996.png,"[126, 161, 34, 34]",94
combinedAugmented/office0083_class98_0351.png,"[115, 173, 34, 34]",98
combinedAugmented/office0083_class48_0238.png,"[143, 150, 34, 34]",48
combinedAugmented/office0083_class22_0675.png,"[122, 173, 34, 34]",22
combinedAugmented/office0083_class40_0597.png,"[186, 72, 34, 34]",40
combinedAugmented/office0083_class11_0948.png,"[109, 92, 34, 34]",11
combinedAugmented/office0083_class97_0118.png,"[131, 162, 34, 34]",97
combinedAugmented/office0083_class51_0121.png,"[97, 51, 34, 34]",51
combinedAugmented/office0083_class82_0002.png,"[86, 123, 34, 34]",82
combinedAugmented/office0083_class62_0029.png,"[37, 157, 34, 34]",62
combinedAugmented/office0083_class04_0618.png,"[9, 19, 34, 34]",04
combinedAugmented/office0083_class47_0259.png,"[85, 138, 34, 34]",47
combinedAugmented/office0083_class24_0992.png,"[24, 148, 34, 34]",24
combinedAugmented/office0083_class66_0998.png,"[146, 35, 34, 34]",66
combinedAugmented/office0083_class59_0362.png,"[129, 6, 34, 34]",59
combinedAugmented/office0083_class64_0720.png,"[119, 15, 34, 34]",64
combinedAugmented/office0083_class87_0036.png,"[101, 168, 34, 34]",87
combinedAugmented/office0083_class90_0955.png,"[121, 4, 34, 34]",90
combinedAugmented/office0083_class99_0209.png,"[111, 6, 34, 34]",99
combinedAugmented/office0083_class45_0236.png,"[10, 116, 34, 34]",45
